Mod Name,Texture File Name,Average Hex Code
FutureVersions+v1.3.1(1).jar,bee_nest_top.png,#caa04a
FutureVersions+v1.3.1(1).jar,bell.png,#c19940
FutureVersions+v1.3.1(1).jar,bell_bottom.png,#bc942a
FutureVersions+v1.3.1(1).jar,bell_side.png,#fce560
FutureVersions+v1.3.1(1).jar,bell_top.png,#fdeb6e
FutureVersions+v1.3.1(1).jar,birch_trapdoor.png,#cfc29d
FutureVersions+v1.3.1(1).jar,blackstone.png,#2a2328
FutureVersions+v1.3.1(1).jar,blackstone_top.png,#2a2429
FutureVersions+v1.3.1(1).jar,blue_ice.png,#74a7fd
FutureVersions+v1.3.1(1).jar,brain_coral_block.png,#cf5b9f
FutureVersions+v1.3.1(1).jar,brick1.png,#926356
FutureVersions+v1.3.1(1).jar,bubble_coral_block.png,#a51aa2
FutureVersions+v1.3.1(1).jar,chain.png,#33394a
FutureVersions+v1.3.1(1).jar,chain_item.png,#313849
FutureVersions+v1.3.1(1).jar,chiseled_nether_bricks.png,#2f171c
FutureVersions+v1.3.1(1).jar,chiseled_nether_bricks1_1.png,#2f171c
FutureVersions+v1.3.1(1).jar,chiseled_polished_blackstone.png,#353038
FutureVersions+v1.3.1(1).jar,cobblestone.png,#7a7a7a
FutureVersions+v1.3.1(1).jar,conduit.png,#9f8b71
FutureVersions+v1.3.1(1).jar,cracked_nether_bricks.png,#281417
FutureVersions+v1.3.1(1).jar,cracked_nether_bricks1.png,#281417
FutureVersions+v1.3.1(1).jar,cracked_polished_blackstone_bricks.png,#2b252b
FutureVersions+v1.3.1(1).jar,crimson_planks.png,#653046
FutureVersions+v1.3.1(1).jar,crimson_stem.png,#5c191d
FutureVersions+v1.3.1(1).jar,crimson_stem_top.png,#6b334a
FutureVersions+v1.3.1(1).jar,crimson_trapdoor.png,#673248
FutureVersions+v1.3.1(1).jar,crying_obsidian.png,#200a3c
FutureVersions+v1.3.1(1).jar,dark_oak_plank1s.png,#442b14
FutureVersions+v1.3.1(1).jar,dark_oak_trapdoor.png,#4b3117
FutureVersions+v1.3.1(1).jar,dead_brain_coral_block.png,#7c7572
FutureVersions+v1.3.1(1).jar,dead_bubble_coral_block.png,#837b77
FutureVersions+v1.3.1(1).jar,dead_fire_coral_block.png,#837b77
FutureVersions+v1.3.1(1).jar,dead_horn_coral_block.png,#857e7a
FutureVersions+v1.3.1(1).jar,dead_tube_coral_block.png,#827b77
FutureVersions+v1.3.1(1).jar,diamond_block.png,#63dbd5
FutureVersions+v1.3.1(1).jar,diamond_block_bottom.png,#00725c
FutureVersions+v1.3.1(1).jar,diamond_block_side.png,#22a496
FutureVersions+v1.3.1(1).jar,diorite.png,#b3b3b6
FutureVersions+v1.3.1(1).jar,dried_kelp_bottom.png,#323a26
FutureVersions+v1.3.1(1).jar,dried_kelp_side.png,#26301d
FutureVersions+v1.3.1(1).jar,dried_kelp_top.png,#323a26
FutureVersions+v1.3.1(1).jar,end_stone_bricks.png,#e1e6aa
FutureVersions+v1.3.1(1).jar,fire_coral_block.png,#a3232e
FutureVersions+v1.3.1(1).jar,gilded_blackstone.png,#382b26
FutureVersions+v1.3.1(1).jar,gold_block1.png,#f9ec4d
FutureVersions+v1.3.1(1).jar,gold_block_bottom.png,#c26d18
FutureVersions+v1.3.1(1).jar,gold_block_side.png,#e7a52d
FutureVersions+v1.3.1(1).jar,granite.png,#997162
FutureVersions+v1.3.1(1).jar,honeycomb_block.png,#e5941d
FutureVersions+v1.3.1(1).jar,honey_block_bottom.png,#f19211
FutureVersions+v1.3.1(1).jar,honey_block_side.png,#fabc39
FutureVersions+v1.3.1(1).jar,honey_block_top.png,#fbb934
FutureVersions+v1.3.1(1).jar,horn_coral_block.png,#d8c742
FutureVersions+v1.3.1(1).jar,iron_block1.png,#e6e6e6
FutureVersions+v1.3.1(1).jar,iron_block_bottom.png,#9c9c9c
FutureVersions+v1.3.1(1).jar,iron_block_side.png,#bebebe
FutureVersions+v1.3.1(1).jar,iron_trapdoor.png,#cacaca
FutureVersions+v1.3.1(1).jar,jungle_trapdoor.png,#986e4d
FutureVersions+v1.3.1(1).jar,lant.png,#6a5b53
FutureVersions+v1.3.1(1).jar,log_acacia.png,#696359
FutureVersions+v1.3.1(1).jar,log_big_oak.png,#342817
FutureVersions+v1.3.1(1).jar,log_birch.png,#cecec9
FutureVersions+v1.3.1(1).jar,log_jungle.png,#57431a
FutureVersions+v1.3.1(1).jar,log_oak.png,#665131
FutureVersions+v1.3.1(1).jar,log_spruce.png,#2d1c0c
FutureVersions+v1.3.1(1).jar,mossy_cobblestone.png,#677967
FutureVersions+v1.3.1(1).jar,mossy_stone_bricks.png,#72776a
FutureVersions+v1.3.1(1).jar,netherite_block.png,#423d3f
FutureVersions+v1.3.1(1).jar,netherrack.png,#612626
FutureVersions+v1.3.1(1).jar,netherrack1.png,#612626
FutureVersions+v1.3.1(1).jar,nether_brick1.png,#2c161a
FutureVersions+v1.3.1(1).jar,nether_gold_ore.png,#723326
FutureVersions+v1.3.1(1).jar,oak_planks.png,#9c7f4e
FutureVersions+v1.3.1(1).jar,oak_planks1.png,#a68350
FutureVersions+v1.3.1(1).jar,oak_trapdoor.png,#7c6338
FutureVersions+v1.3.1(1).jar,oldbrick.png,#9b6e61
FutureVersions+v1.3.1(1).jar,oldcobble.png,#757575
FutureVersions+v1.3.1(1).jar,olddirt.png,#856042
FutureVersions+v1.3.1(1).jar,oldgrass_side.png,#7e6a41
FutureVersions+v1.3.1(1).jar,oldgrass_top.png,#75b049
FutureVersions+v1.3.1(1).jar,oldgravel.png,#887e7d
FutureVersions+v1.3.1(1).jar,oldsponge.png,#b6b639
FutureVersions+v1.3.1(1).jar,oldsponge_wet.png,#949224
FutureVersions+v1.3.1(1).jar,polished_andesite.png,#858586
FutureVersions+v1.3.1(1).jar,polished_basalt_side.png,#58585b
FutureVersions+v1.3.1(1).jar,polished_basalt_top.png,#636264
FutureVersions+v1.3.1(1).jar,polished_blackstone.png,#353038
FutureVersions+v1.3.1(1).jar,polished_blackstone_bricks.png,#2e2930
FutureVersions+v1.3.1(1).jar,polished_diorite.png,#b7b7b9
FutureVersions+v1.3.1(1).jar,polished_granite.png,#9f7262
FutureVersions+v1.3.1(1).jar,prismarineslab.png,#5b977c
FutureVersions+v1.3.1(1).jar,prismarine_bricks.png,#63a08f
FutureVersions+v1.3.1(1).jar,prismarine_dark.png,#3b574b
FutureVersions+v1.3.1(1).jar,prisslabt1.png,#63988d
FutureVersions+v1.3.1(1).jar,pumpkin_top.png,#c07615
FutureVersions+v1.3.1(1).jar,quartz_bricks.png,#eae4dd
FutureVersions+v1.3.1(1).jar,quartz_bricks1.png,#eae5dd
FutureVersions+v1.3.1(1).jar,redsandstone_norma1l(2).png,#a5541d
FutureVersions+v1.3.1(1).jar,red_nether_bricks.png,#450709
FutureVersions+v1.3.1(1).jar,red_sandstone_smooth1.png,#a8551e
FutureVersions+v1.3.1(1).jar,scaffolding_bottom.png,#d0b564
FutureVersions+v1.3.1(1).jar,scaffolding_side.png,#d1b664
FutureVersions+v1.3.1(1).jar,scaffolding_top.png,#ae8650
FutureVersions+v1.3.1(1).jar,shroomlight.png,#f09246
FutureVersions+v1.3.1(1).jar,smoothquartz.png,#ece6df
FutureVersions+v1.3.1(1).jar,smoothred.png,#b5611f
FutureVersions+v1.3.1(1).jar,smoothsand.png,#dfd6aa
FutureVersions+v1.3.1(1).jar,soul_soil.png,#4b392e
FutureVersions+v1.3.1(1).jar,spruce_trapdoor.png,#674f2f
FutureVersions+v1.3.1(1).jar,stone.png,#7d7d7d
FutureVersions+v1.3.1(1).jar,stonebrick1.png,#7a7a7a
FutureVersions+v1.3.1(1).jar,stone_slab_top1.png,#9f9f9f
FutureVersions+v1.3.1(1).jar,stripped_acacia_log.png,#ae5c3b
FutureVersions+v1.3.1(1).jar,stripped_acacia_log2.png,#ae5c3b
FutureVersions+v1.3.1(1).jar,stripped_acacia_log_top.png,#a65b3a
FutureVersions+v1.3.1(1).jar,stripped_birch_log.png,#c4b076
FutureVersions+v1.3.1(1).jar,stripped_birch_log2.png,#c4af75
FutureVersions+v1.3.1(1).jar,stripped_birch_log_top.png,#b9a168
FutureVersions+v1.3.1(1).jar,stripped_crimson_stem.png,#89395a
FutureVersions+v1.3.1(1).jar,stripped_crimson_stem_top.png,#883959
FutureVersions+v1.3.1(1).jar,stripped_dark_oak_log.png,#604c31
FutureVersions+v1.3.1(1).jar,stripped_dark_oak_log2.png,#604c31
FutureVersions+v1.3.1(1).jar,stripped_dark_oak_log_top.png,#56452e
FutureVersions+v1.3.1(1).jar,stripped_jungle_log.png,#ab8454
FutureVersions+v1.3.1(1).jar,stripped_jungle_log2.png,#ab8454
FutureVersions+v1.3.1(1).jar,stripped_jungle_log_top.png,#aa8554
FutureVersions+v1.3.1(1).jar,stripped_oak_log.png,#b19056
FutureVersions+v1.3.1(1).jar,stripped_oak_log2.png,#b18f55
FutureVersions+v1.3.1(1).jar,stripped_oak_log_top.png,#a48551
FutureVersions+v1.3.1(1).jar,stripped_spruce_log.png,#735934
FutureVersions+v1.3.1(1).jar,stripped_spruce_log2.png,#735934
FutureVersions+v1.3.1(1).jar,stripped_spruce_log_top.png,#715934
FutureVersions+v1.3.1(1).jar,stripped_warped_stem.png,#399693
FutureVersions+v1.3.1(1).jar,stripped_warped_stem_top.png,#36918e
FutureVersions+v1.3.1(1).jar,tube_coral_block.png,#3157ce
FutureVersions+v1.3.1(1).jar,warped_planks.png,#2b6863
FutureVersions+v1.3.1(1).jar,warped_stem.png,#3a3a4d
FutureVersions+v1.3.1(1).jar,warped_stem_top.png,#396767
FutureVersions+v1.3.1(1).jar,warped_trapdoor.png,#2f776f
FutureVersions+v1.3.1(1).jar,warped_wart_block.png,#167779
ImmersiveEngineering-0.12-98.jar,sheetmetal_aluminum.png,#b9cac8
ImmersiveEngineering-0.12-98.jar,sheetmetal_constantan.png,#db664c
ImmersiveEngineering-0.12-98.jar,sheetmetal_copper.png,#c66e21
ImmersiveEngineering-0.12-98.jar,sheetmetal_electrum.png,#e1a251
ImmersiveEngineering-0.12-98.jar,sheetmetal_gold.png,#a98e2e
ImmersiveEngineering-0.12-98.jar,sheetmetal_iron.png,#b2b2b2
ImmersiveEngineering-0.12-98.jar,sheetmetal_lead.png,#36393f
ImmersiveEngineering-0.12-98.jar,sheetmetal_nickel.png,#767b6c
ImmersiveEngineering-0.12-98.jar,sheetmetal_silver.png,#89a8a6
ImmersiveEngineering-0.12-98.jar,sheetmetal_steel.png,#4b4b4b
ImmersiveEngineering-0.12-98.jar,sheetmetal_uranium.png,#4f7252
ImmersiveEngineering-0.12-98.jar,stone_decoration_alloybrick.png,#6d473c
ImmersiveEngineering-0.12-98.jar,stone_decoration_blastbrick.png,#3e1f15
ImmersiveEngineering-0.12-98.jar,stone_decoration_blastbrick_reinforced.png,#4a3832
ImmersiveEngineering-0.12-98.jar,stone_decoration_coke.png,#272727
ImmersiveEngineering-0.12-98.jar,stone_decoration_cokebrick.png,#474747
ImmersiveEngineering-0.12-98.jar,stone_decoration_concrete.png,#776d66
ImmersiveEngineering-0.12-98.jar,stone_decoration_concrete_leaded.png,#605b5d
ImmersiveEngineering-0.12-98.jar,stone_decoration_concrete_sprayed.png,#776d66
ImmersiveEngineering-0.12-98.jar,stone_decoration_concrete_tile.png,#776d65
ImmersiveEngineering-0.12-98.jar,stone_decoration_hempcrete.png,#55544d
ImmersiveEngineering-0.12-98.jar,stone_decoration_insulating_glass.png,#21b163
ImmersiveEngineering-0.12-98.jar,storage_aluminum.png,#bbccca
ImmersiveEngineering-0.12-98.jar,storage_constantan.png,#ce6d56
ImmersiveEngineering-0.12-98.jar,storage_copper.png,#6ec6a0
ImmersiveEngineering-0.12-98.jar,storage_electrum.png,#ebd07f
ImmersiveEngineering-0.12-98.jar,storage_lead.png,#46495b
ImmersiveEngineering-0.12-98.jar,storage_nickel.png,#949a8a
ImmersiveEngineering-0.12-98.jar,storage_silver.png,#aad4d4
ImmersiveEngineering-0.12-98.jar,storage_steel.png,#525252
ImmersiveEngineering-0.12-98.jar,storage_uranium_side.png,#4e4e4e
ImmersiveEngineering-0.12-98.jar,storage_uranium_top.png,#616161
ImmersiveEngineering-0.12-98.jar,treated_wood.png,#542f1f
ImmersiveEngineering-0.12-98.jar,treated_wood_horizontal.png,#542f1f
ImmersiveEngineering-0.12-98.jar,treated_wood_packaged.png,#4d2d1f
ImmersiveEngineering-0.12-98.jar,treated_wood_vertical.png,#4d2d1e
ImmersiveEngineering-0.12-98.jar,wooden_decoration_scaffolding.png,#4a2716
ImmersiveEngineering-0.12-98.jar,wooden_decoration_scaffolding_top.png,#4e2c1c
ImmersiveEngineering-0.12-98.jar,wooden_device_post.png,#493328
ImmersiveEngineering-0.12-98.jar,wooden_device_wallmount.png,#542f1e
Quark-r1.6-179.jar,biotite_block_bottom.png,#11141a
Quark-r1.6-179.jar,biotite_block_chiseled.png,#171a22
Quark-r1.6-179.jar,biotite_block_chiseled_top.png,#171a23
Quark-r1.6-179.jar,biotite_block_lines.png,#171b23
Quark-r1.6-179.jar,biotite_block_lines_top.png,#161921
Quark-r1.6-179.jar,biotite_block_side.png,#11141a
Quark-r1.6-179.jar,biotite_block_top.png,#11141a
Quark-r1.6-179.jar,biotite_ore.png,#abae86
Quark-r1.6-179.jar,bookshelf_acacia.png,#7b5429
Quark-r1.6-179.jar,bookshelf_birch.png,#968863
Quark-r1.6-179.jar,bookshelf_dark_oak.png,#3b2c1c
Quark-r1.6-179.jar,bookshelf_jungle.png,#7d4f3d
Quark-r1.6-179.jar,bookshelf_spruce.png,#564332
Quark-r1.6-179.jar,carved_acacia_wood.png,#af5e3c
Quark-r1.6-179.jar,carved_birch_wood.png,#c4af77
Quark-r1.6-179.jar,carved_dark_oak_wood.png,#423320
Quark-r1.6-179.jar,carved_jungle_wood.png,#ae8856
Quark-r1.6-179.jar,carved_oak_wood.png,#b19056
Quark-r1.6-179.jar,carved_spruce_wood.png,#503d22
Quark-r1.6-179.jar,charcoal_block.png,#191611
Quark-r1.6-179.jar,charred_nether_bricks.png,#1c1b1c
Quark-r1.6-179.jar,acacia.png,#763d1e
Quark-r1.6-179.jar,acacia_double.png,#763d1e
Quark-r1.6-179.jar,acacia_trap.png,#763d1e
Quark-r1.6-179.jar,acacia_trap_double.png,#763d1e
Quark-r1.6-179.jar,birch.png,#9e905f
Quark-r1.6-179.jar,birch_double.png,#968859
Quark-r1.6-179.jar,birch_trap.png,#9e905f
Quark-r1.6-179.jar,birch_trap_double.png,#968859
Quark-r1.6-179.jar,dark_oak.png,#2f1e0a
Quark-r1.6-179.jar,dark_oak_double.png,#2e1d0a
Quark-r1.6-179.jar,dark_oak_trap.png,#2f1e0a
Quark-r1.6-179.jar,dark_oak_trap_double.png,#2e1d0a
Quark-r1.6-179.jar,jungle.png,#78553c
Quark-r1.6-179.jar,jungle_double.png,#7d5b40
Quark-r1.6-179.jar,jungle_trap.png,#78553c
Quark-r1.6-179.jar,jungle_trap_double.png,#7d5b40
Quark-r1.6-179.jar,spruce.png,#463521
Quark-r1.6-179.jar,spruce_double.png,#453420
Quark-r1.6-179.jar,spruce_trap.png,#463521
Quark-r1.6-179.jar,spruce_trap_double.png,#453420
Quark-r1.6-179.jar,cobbed_stone.png,#a7a7a7
Quark-r1.6-179.jar,crystal_black.png,#131313
Quark-r1.6-179.jar,crystal_blue.png,#0994b6
Quark-r1.6-179.jar,crystal_green.png,#02f310
Quark-r1.6-179.jar,crystal_indigo.png,#1702c6
Quark-r1.6-179.jar,crystal_orange.png,#fe9006
Quark-r1.6-179.jar,crystal_red.png,#fe0c0c
Quark-r1.6-179.jar,crystal_violet.png,#db02cb
Quark-r1.6-179.jar,crystal_white.png,#c9c9c9
Quark-r1.6-179.jar,crystal_yellow.png,#f6fe0c
Quark-r1.6-179.jar,duskbound_block.png,#6e6898
Quark-r1.6-179.jar,elder_prismarine.png,#c2b798
Quark-r1.6-179.jar,elder_prismarine_bricks.png,#b9a582
Quark-r1.6-179.jar,elder_prismarine_dark.png,#9c856f
Quark-r1.6-179.jar,fire_stone.png,#b04925
Quark-r1.6-179.jar,fire_stone_bricks.png,#ab4b20
Quark-r1.6-179.jar,flower_pot_stained_black.png,#251610
Quark-r1.6-179.jar,flower_pot_stained_blue.png,#4a3b5b
Quark-r1.6-179.jar,flower_pot_stained_brown.png,#4d3323
Quark-r1.6-179.jar,flower_pot_stained_cyan.png,#575b5b
Quark-r1.6-179.jar,flower_pot_stained_gray.png,#392a23
Quark-r1.6-179.jar,flower_pot_stained_green.png,#4c532a
Quark-r1.6-179.jar,flower_pot_stained_light_blue.png,#716c8a
Quark-r1.6-179.jar,flower_pot_stained_lime.png,#677534
Quark-r1.6-179.jar,flower_pot_stained_magenta.png,#96586c
Quark-r1.6-179.jar,flower_pot_stained_orange.png,#a15425
Quark-r1.6-179.jar,flower_pot_stained_pink.png,#a24e4e
Quark-r1.6-179.jar,flower_pot_stained_purple.png,#764656
Quark-r1.6-179.jar,flower_pot_stained_red.png,#8f3d2f
Quark-r1.6-179.jar,flower_pot_stained_silver.png,#876b61
Quark-r1.6-179.jar,flower_pot_stained_white.png,#d1b2a1
Quark-r1.6-179.jar,flower_pot_stained_yellow.png,#ba8523
Quark-r1.6-179.jar,frame.png,#935600
Quark-r1.6-179.jar,framed_glass.png,#373736
Quark-r1.6-179.jar,framed_glass_pane_top.png,#363535
Quark-r1.6-179.jar,glowcelium_side.png,#719086
Quark-r1.6-179.jar,glowcelium_top.png,#71e0ea
Quark-r1.6-179.jar,glowshroom_block_inside.png,#cecece
Quark-r1.6-179.jar,glowshroom_block_skin_blue.png,#3acaff
Quark-r1.6-179.jar,glowshroom_block_skin_stem.png,#cfccc2
Quark-r1.6-179.jar,grate.png,#5e5e5e
Quark-r1.6-179.jar,gravisand.png,#729f92
Quark-r1.6-179.jar,hardened_clay_tiles.png,#7a4431
Quark-r1.6-179.jar,icy_stone.png,#95b9d5
Quark-r1.6-179.jar,icy_stone_bricks.png,#9bbed8
Quark-r1.6-179.jar,iron_ladder.png,#85837f
Quark-r1.6-179.jar,iron_plate.png,#636363
Quark-r1.6-179.jar,iron_plate_rusted.png,#685c54
Quark-r1.6-179.jar,iron_rod.png,#797979
Quark-r1.6-179.jar,magma_bricks.png,#5c2f1a
Quark-r1.6-179.jar,midori_block.png,#5a7f45
Quark-r1.6-179.jar,midori_pillar.png,#597f43
Quark-r1.6-179.jar,midori_pillar_top.png,#597e44
Quark-r1.6-179.jar,monster_box.png,#192731
Quark-r1.6-179.jar,brick.png,#7e5648
Quark-r1.6-179.jar,stone_andesite.png,#868781
Quark-r1.6-179.jar,stone_diorite.png,#bebec1
Quark-r1.6-179.jar,stone_granite.png,#a07664
Quark-r1.6-179.jar,paper_wall.png,#9d927e
Quark-r1.6-179.jar,paper_wall_big.png,#c3bcb1
Quark-r1.6-179.jar,paper_wall_sakura.png,#a3887f
Quark-r1.6-179.jar,paper_wall_top.png,#4b3204
Quark-r1.6-179.jar,polished_netherrack.png,#893434
Quark-r1.6-179.jar,polished_netherrack_bricks.png,#8c3736
Quark-r1.6-179.jar,red_sandstone_bricks.png,#a2531d
Quark-r1.6-179.jar,reed_block_side.png,#4b9927
Quark-r1.6-179.jar,reed_block_top.png,#509332
Quark-r1.6-179.jar,root.png,#6f5f3b
Quark-r1.6-179.jar,rope.png,#5d402e
Quark-r1.6-179.jar,sandstone_bricks.png,#d5cd97
Quark-r1.6-179.jar,sandy_bricks.png,#927b56
Quark-r1.6-179.jar,slime_blue.png,#6584c8
Quark-r1.6-179.jar,slime_cyan.png,#65c899
Quark-r1.6-179.jar,slime_magenta.png,#c165c8
Quark-r1.6-179.jar,slime_red.png,#c86566
Quark-r1.6-179.jar,slime_yellow.png,#bfc865
Quark-r1.6-179.jar,snow_bricks.png,#edf9f9
Quark-r1.6-179.jar,soul_sandstone_bottom.png,#341c0f
Quark-r1.6-179.jar,soul_sandstone_bricks.png,#341c0f
Quark-r1.6-179.jar,soul_sandstone_carved.png,#371e10
Quark-r1.6-179.jar,soul_sandstone_side.png,#371e10
Quark-r1.6-179.jar,soul_sandstone_smooth.png,#3a1f11
Quark-r1.6-179.jar,soul_sandstone_top.png,#381e10
Quark-r1.6-179.jar,stained_clay_tiles_black.png,#1b100c
Quark-r1.6-179.jar,stained_clay_tiles_blue.png,#362b43
Quark-r1.6-179.jar,stained_clay_tiles_brown.png,#38251a
Quark-r1.6-179.jar,stained_clay_tiles_cyan.png,#3f4343
Quark-r1.6-179.jar,stained_clay_tiles_gray.png,#2a1f1a
Quark-r1.6-179.jar,stained_clay_tiles_green.png,#383d1f
Quark-r1.6-179.jar,stained_clay_tiles_light_blue.png,#534f6b
Quark-r1.6-179.jar,stained_clay_tiles_lime.png,#4c5626
Quark-r1.6-179.jar,stained_clay_tiles_magenta.png,#794050
Quark-r1.6-179.jar,stained_clay_tiles_orange.png,#883d1b
Quark-r1.6-179.jar,stained_clay_tiles_pink.png,#893939
Quark-r1.6-179.jar,stained_clay_tiles_purple.png,#57333f
Quark-r1.6-179.jar,stained_clay_tiles_red.png,#712c22
Quark-r1.6-179.jar,stained_clay_tiles_silver.png,#674e47
Quark-r1.6-179.jar,stained_clay_tiles_white.png,#c59d88
Quark-r1.6-179.jar,stained_clay_tiles_yellow.png,#a8641a
Quark-r1.6-179.jar,stained_planks_black.png,#5c5752
Quark-r1.6-179.jar,stained_planks_blue.png,#9095b9
Quark-r1.6-179.jar,stained_planks_brown.png,#997357
Quark-r1.6-179.jar,stained_planks_cyan.png,#90b4b9
Quark-r1.6-179.jar,stained_planks_gray.png,#7f7771
Quark-r1.6-179.jar,stained_planks_green.png,#9fb990
Quark-r1.6-179.jar,stained_planks_light_blue.png,#afb3cb
Quark-r1.6-179.jar,stained_planks_lime.png,#87c28f
Quark-r1.6-179.jar,stained_planks_magenta.png,#b98f9e
Quark-r1.6-179.jar,stained_planks_orange.png,#caa37f
Quark-r1.6-179.jar,stained_planks_pink.png,#cbafb3
Quark-r1.6-179.jar,stained_planks_purple.png,#b98fb3
Quark-r1.6-179.jar,stained_planks_red.png,#c28f87
Quark-r1.6-179.jar,stained_planks_silver.png,#bbbbbe
Quark-r1.6-179.jar,stained_planks_white.png,#d1c9c3
Quark-r1.6-179.jar,stained_planks_yellow.png,#cabc7f
Quark-r1.6-179.jar,stone_andesite_bricks.png,#818282
Quark-r1.6-179.jar,stone_andesite_carved.png,#858586
Quark-r1.6-179.jar,stone_andesite_pavement.png,#7c7c77
Quark-r1.6-179.jar,stone_basalt.png,#171717
Quark-r1.6-179.jar,stone_basalt_bricks.png,#151515
Quark-r1.6-179.jar,stone_basalt_carved.png,#161616
Quark-r1.6-179.jar,stone_basalt_pavement.png,#151515
Quark-r1.6-179.jar,stone_basalt_smooth.png,#171717
Quark-r1.6-179.jar,stone_diorite_bricks.png,#aeaeb0
Quark-r1.6-179.jar,stone_diorite_carved.png,#aaaaac
Quark-r1.6-179.jar,stone_diorite_pavement.png,#afafb0
Quark-r1.6-179.jar,stone_granite_bricks.png,#9b7060
Quark-r1.6-179.jar,stone_granite_carved.png,#9b7262
Quark-r1.6-179.jar,stone_granite_pavement.png,#896656
Quark-r1.6-179.jar,stone_jasper.png,#744335
Quark-r1.6-179.jar,stone_jasper_bricks.png,#744335
Quark-r1.6-179.jar,stone_jasper_carved.png,#754435
Quark-r1.6-179.jar,stone_jasper_pavement.png,#6b3e31
Quark-r1.6-179.jar,stone_jasper_smooth.png,#734335
Quark-r1.6-179.jar,stone_limestone.png,#9b927c
Quark-r1.6-179.jar,stone_limestone_bricks.png,#928974
Quark-r1.6-179.jar,stone_limestone_carved.png,#99917b
Quark-r1.6-179.jar,stone_limestone_pavement.png,#948b75
Quark-r1.6-179.jar,stone_limestone_smooth.png,#9b937d
Quark-r1.6-179.jar,stone_marble.png,#d2d1d0
Quark-r1.6-179.jar,stone_marble_bricks.png,#c8c7c6
Quark-r1.6-179.jar,stone_marble_carved.png,#cecdcc
Quark-r1.6-179.jar,stone_marble_pavement.png,#c3c2c1
Quark-r1.6-179.jar,stone_marble_smooth.png,#d2d1d0
Quark-r1.6-179.jar,stone_pavement.png,#757475
Quark-r1.6-179.jar,stone_slate.png,#819cab
Quark-r1.6-179.jar,stone_slate_bricks.png,#7e98a8
Quark-r1.6-179.jar,stone_slate_carved.png,#7e97a7
Quark-r1.6-179.jar,stone_slate_pavement.png,#7a92a2
Quark-r1.6-179.jar,stone_slate_smooth.png,#86a1ae
Quark-r1.6-179.jar,sugar_block.png,#dddde9
Quark-r1.6-179.jar,thatch.png,#b89c12
Quark-r1.6-179.jar,trapdoor_acacia.png,#9d5835
Quark-r1.6-179.jar,trapdoor_birch.png,#cbc49d
Quark-r1.6-179.jar,trapdoor_dark_oak.png,#4b3a2a
Quark-r1.6-179.jar,trapdoor_jungle.png,#8a6447
Quark-r1.6-179.jar,trapdoor_spruce.png,#5a462f
Quark-r1.6-179.jar,wool_quilted_black.png,#111114
Quark-r1.6-179.jar,wool_quilted_blue.png,#313593
Quark-r1.6-179.jar,wool_quilted_brown.png,#6b4326
Quark-r1.6-179.jar,wool_quilted_cyan.png,#138187
Quark-r1.6-179.jar,wool_quilted_gray.png,#3a4043
Quark-r1.6-179.jar,wool_quilted_green.png,#4f6618
Quark-r1.6-179.jar,wool_quilted_light_blue.png,#38a8d0
Quark-r1.6-179.jar,wool_quilted_lime.png,#69ae17
Quark-r1.6-179.jar,wool_quilted_magenta.png,#b240a8
Quark-r1.6-179.jar,wool_quilted_orange.png,#ec6e13
Quark-r1.6-179.jar,wool_quilted_pink.png,#ea87a3
Quark-r1.6-179.jar,wool_quilted_purple.png,#7327a1
Quark-r1.6-179.jar,wool_quilted_red.png,#97241f
Quark-r1.6-179.jar,wool_quilted_silver.png,#85857e
Quark-r1.6-179.jar,wool_quilted_white.png,#dee0e1
Quark-r1.6-179.jar,wool_quilted_yellow.png,#f7c12d
rsgauges-1.12.2-1.2.8.jar,cleargrayglass.png,#121210
rsgauges-1.12.2-1.2.8.jar,darkgraymetal.png,#3b3b3b
rsgauges-1.12.2-1.2.8.jar,darkmachinemetal.png,#4e4e4e
rsgauges-1.12.2-1.2.8.jar,darkroughmetal.png,#222121
rsgauges-1.12.2-1.2.8.jar,darksmoothmetal.png,#323232
rsgauges-1.12.2-1.2.8.jar,iestylewood.png,#552f1e
rsgauges-1.12.2-1.2.8.jar,old_gold.png,#f0e046
rsgauges-1.12.2-1.2.8.jar,old_iron.png,#3e3e3e
rsgauges-1.12.2-1.2.8.jar,old_wood.png,#6f5231
rsgauges-1.12.2-1.2.8.jar,redstonered.png,#c40709
rsgauges-1.12.2-1.2.8.jar,rough_iron.png,#575757
rsgauges-1.12.2-1.2.8.jar,clearwhiteglass20.png,#ffffff
rsgauges-1.12.2-1.2.8.jar,clearwhiteglass40.png,#ffffff
rsgauges-1.12.2-1.2.8.jar,clearwhiteglass60.png,#ffffff
rsgauges-1.12.2-1.2.8.jar,shocksensitive_trapdoor_industrial_texture_s00.png,#343434
