akidecor-0.1.3.3-1.12.2.jar,stripped_pale_oak_log.png,#f5eeec,Stripped Pale Oak
akidecor-0.1.3.3-1.12.2.jar,stripped_pale_oak_log_top.png,#ebe2e1,Stripped Pale Oak Log
akidecor-0.1.3.3-1.12.2.jar,terracotta_roof_block_1.png,#a86c4e,Terracotta Roof Block
akidecor-0.1.3.3-1.12.2.jar,terracotta_roof_block_2.png,#a76e4b,Terracotta Roof Block
akidecor-0.1.3.3-1.12.2.jar,terracotta_roof_block_3.png,#a76e4b,Terracotta Roof Block
akidecor-0.1.3.3-1.12.2.jar,terracotta_roof_block_4.png,#a76d4c,Terracotta Roof Block
akidecor-0.1.3.3-1.12.2.jar,terracotta_roof_block_5.png,#a76d4c,Terracotta Roof Block
akidecor-0.1.3.3-1.12.2.jar,tuff.png,#6c6d66,Tuff
akidecor-0.1.3.3-1.12.2.jar,tuff_bricks.png,#62665f,Tuff
akidecor-0.1.3.3-1.12.2.jar,wet_grass.png,#556224,Wet Grass
akidecor-0.1.3.3-1.12.2.jar,whistle_board.png,#5c5311,Whistle Board
akidecor-0.1.3.3-1.12.2.jar,whitestone_tuff.png,#c3c3c1,Whitestone Tuff
akidecor-0.1.3.3-1.12.2.jar,whitestone_tuff_bricks.png,#b2b2b1,Whitestone Tuff
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,amber_block.png,#de8e21,Amber
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,amber_ore.png,#917c5b,Amber Ore
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,amethyst_block.png,#ed70ff,Amethyst
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,amethyst_ore.png,#d1b6b3,Amethyst Ore
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,ash_block.png,#2c2c2c,Ash
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,bamboo_thatching.png,#8eb675,Bamboo Thatching
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,biome_block.png,#c2c495,Biome
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,blue_coral.png,#79a0dd,Blue Coral
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,cherry_log.png,#64382b,Cherry
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,cherry_log_top.png,#7b2d27,Cherry Log
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,cherry_planks.png,#752723,Cherry
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,coarse_dirt_loamy.png,#4b3d37,Coarse Dirt Loamy
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,coarse_dirt_sandy.png,#8a774e,Coarse Dirt Sandy
